Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 4904 "," 2026 "," 33763 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -4024 "," -2568 "," -32469 "
3.03," Resultado Bruto "," 880 "," -542 "," 1294 "
3.04," Despesas/Receitas Operacionais "," -8488 "," -14066 "," -7467 "
3.04.01," Despesas com Vendas "," 0 "," -1502 "," -239 "
3.04.02," Despesas Gerais e Administrativas "," -8829 "," -8475 "," -8666 "
3.04.02.01," Despesas de Pessoal "," -2257 "," -1283 "," -1881 "
3.04.02.02," Honorário de Diretoria e Conselho de Administração "," -1456 "," -1181 "," -1440 "
3.04.02.03," Outras Despesas Administrativas "," -4831 "," -5186 "," -4701 "
3.04.02.04," Gratificação a Adminstradores "," -285 "," -825 "," -644 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -378 "," -10697 "," 0 "
3.04.04," Outras Receitas Operacionais "," 665 "," 1177 "," 862 "
3.04.04.01," Ganhos na Alienação de Investimentos "," "," "," "
3.04.04.04," Outras Receitas Operacionais "," 665 "," 1177 "," 862 "
3.04.05," Outras Despesas Operacionais "," 54 "," 5431 "," 576 "
3.04.05.01," Despesas Tributárias "," -446 "," -209 "," -137 "
3.04.05.02," Depreciação e Amortização "," -33 "," -6 "," -15 "
3.04.05.04," Participação de Empregados no Lucro "," 0 "," -68 "," -130 "
3.04.05.05," Reversão / Constituição de Provisões Operacionais "," -38 "," 5914 "," 2647 "
3.04.05.07," Resultado de Swap "," "," "," "
3.04.05.08," Ganhos/(Perdas) na Alienação de Investimentos "," 915 "," 0 "," 476 "
3.04.05.09," Outras Despesas Operacionais "," -344 "," -200 "," -2265 "
3.04.05.10," Resultados do Período - Empresas Extintas "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -7608 "," -14608 "," -6173 "
3.06," Resultado Financeiro "," 707 "," 1160 "," -2396 "
3.06.01," Receitas Financeiras "," 716 "," 1384 "," 2084 "
3.06.01.01," Aplicações Financeiras "," 630 "," 985 "," 1495 "
3.06.01.02," Operações de Mútuo "," "," "," "
3.06.01.03," Confissão de Dívida "," 1 "," 5 "," 5 "
3.06.01.04," Outros "," 85 "," 394 "," 584 "
3.06.02," Despesas Financeiras "," -9 "," -224 "," -4480 "
3.06.02.01," Empréstimos e Financiamentos "," "," "," "
3.06.02.02," Debêntures "," "," "," "
3.06.02.03," Cessão de Direito de Crédito "," 0 "," -2 "," -4353 "
3.06.02.06," Operações com Derivativos "," "," "," "
3.06.02.07," Acordos extrajudiciais "," 0 "," -221 "," 0 "
3.06.02.08," Outros "," -9 "," -1 "," -127 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -6901 "," -13448 "," -8569 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -83 "," -1991 "," -1344 "
3.08.01," Corrente "," -190 "," -2159 "," -1453 "
3.08.02," Diferido "," 107 "," 168 "," 109 "
3.09," Resultado Líquido das Operações Continuadas "," -6984 "," -15439 "," -9913 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -6984 "," -15439 "," -9913 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -6982 "," -15452 "," -9341 "
3.11.02," Atribuído a Sócios Não Controladores "," -2 "," 13 "," -572 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
