Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 954276 "," 618625 "," 677334 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -804756 "," -514936 "," -601200 "
3.02.01," Custo dos Bens e/ou Serviços Vendidos "," -804756 "," -514936 "," -601200 "
3.02.02," Custo de ociosidade "," "," "," "
3.03," Resultado Bruto "," 149520 "," 103689 "," 76134 "
3.04," Despesas/Receitas Operacionais "," -104940 "," -102550 "," -60426 "
3.04.01," Despesas com Vendas "," -54179 "," -42188 "," -44836 "
3.04.02," Despesas Gerais e Administrativas "," -41369 "," -33565 "," -31206 "
3.04.02.01," Remuneração do Conselho e Diretoria "," -3893 "," -3369 "," -3646 "
3.04.02.02," Outras Despesas Administrativas "," -37476 "," -30196 "," -27560 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 4606 "," 15733 "," 44617 "
3.04.05," Outras Despesas Operacionais "," -13998 "," -42530 "," -29001 "
3.04.05.01," Impostos e Taxas "," -3138 "," -3448 "," -4441 "
3.04.05.02," Outras Despesas "," -10860 "," -39082 "," -24560 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 44580 "," 1139 "," 15708 "
3.06," Resultado Financeiro "," -46426 "," -46496 "," -20216 "
3.06.01," Receitas Financeiras "," 13944 "," 18508 "," 47914 "
3.06.01.01," Receitas Financeiras Diversas "," 5869 "," 4650 "," 39896 "
3.06.01.02," Variações Cambiais Ativas "," 8075 "," 13858 "," 8018 "
3.06.02," Despesas Financeiras "," -60370 "," -65004 "," -68130 "
3.06.02.01," Despesas Financeiras Diversas "," -51440 "," -47284 "," -59433 "
3.06.02.02," Variações Cambiais Passivas "," -8930 "," -17720 "," -8697 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -1846 "," -45357 "," -4508 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -172 "," -563 "," -9377 "
3.08.01," Corrente "," -642 "," -931 "," -9005 "
3.08.02," Diferido "," 470 "," 368 "," -372 "
3.09," Resultado Líquido das Operações Continuadas "," -2018 "," -45920 "," -13885 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -2018 "," -45920 "," -13885 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1532 "," -41486 "," -17553 "
3.11.02," Atribuído a Sócios Não Controladores "," -3550 "," -4434 "," 3668 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.15000 "," -4.15000 "," -1.76000 "
3.99.01.02," PN "," 0.15000 "," -4.15000 "," -1.76000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.15000 "," -4.15000 "," -1.76000 "
3.99.02.02," PN "," 0.15000 "," -4.15000 "," -1.76000 "
