Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 18794 "," 19424 "," 19491 "
2.01," Passivo Circulante "," 178174 "," 178355 "," 177489 "
2.01.01," Obrigações Sociais e Trabalhistas "," 33083 "," 33007 "," 32857 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 33083 "," 33007 "," 32857 "
2.01.01.02.01," Salários "," 0 "," 0 "," 653 "
2.01.01.02.02," Provisão de Férias "," 0 "," 0 "," 30 "
2.01.01.02.03," FGTS "," 0 "," 0 "," 1571 "
2.01.01.02.04," Contribuição Sindical "," 0 "," 0 "," 87 "
2.01.01.02.05," INSS "," 33083 "," 33007 "," 30516 "
2.01.02," Fornecedores "," 468 "," 686 "," 646 "
2.01.02.01," Fornecedores Nacionais "," 468 "," 686 "," 646 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 113216 "," 113046 "," 112406 "
2.01.03.01," Obrigações Fiscais Federais "," 113216 "," 113046 "," 64440 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.01.02," Pis "," 0 "," 0 "," 4507 "
2.01.03.01.03," Cofins "," 0 "," 0 "," 26880 "
2.01.03.01.04," IRRF "," 0 "," 0 "," 2812 "
2.01.03.01.05," Outros "," 0 "," 0 "," 514 "
2.01.03.01.06," Tributos Parcelados "," 113216 "," 113046 "," 29727 "
2.01.03.02," Obrigações Fiscais Estaduais "," 0 "," 0 "," 37914 "
2.01.03.02.01," ICMS "," 0 "," 0 "," 37914 "
2.01.03.03," Obrigações Fiscais Municipais "," 0 "," 0 "," 10052 "
2.01.03.03.01," IPTU "," 0 "," 0 "," 9439 "
2.01.03.03.02," ISS "," 0 "," 0 "," 613 "
2.01.04," Empréstimos e Financiamentos "," 27250 "," 26789 "," 26801 "
2.01.04.01," Empréstimos e Financiamentos "," 27250 "," 26789 "," 26801 "
