Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 2009274 "," 1177271 "," 496925 "
2.01," Passivo Circulante "," 300604 "," 158075 "," 42193 "
2.01.01," Obrigações Sociais e Trabalhistas "," 29520 "," 19477 "," 10327 "
2.01.01.01," Obrigações Sociais "," 29520 "," 19477 "," 10327 "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 53960 "," 20923 "," 10819 "
2.01.02.01," Fornecedores Nacionais "," 53960 "," 20923 "," 10819 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 134260 "," 80415 "," 14169 "
2.01.03.01," Obrigações Fiscais Federais "," 134260 "," 80415 "," 14169 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 5642 "," 11009 "," 5693 "
2.01.03.01.02," Impostos e contribuições sociais a recolher "," 25194 "," 16239 "," 8476 "
2.01.03.01.03," Obrigações por aquisição de participação societária "," 103424 "," 53167 "," 0 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 45610 "," 3343 "," 2055 "
2.01.04.01," Empréstimos e Financiamentos "," 28588 "," 362 "," 571 "
2.01.04.01.01," Em Moeda Nacional "," 28588 "," 362 "," 571 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," 17022 "," 2981 "," 1484 "
2.01.05," Outras Obrigações "," 37254 "," 33917 "," 4823 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 37254 "," 33917 "," 4823 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 28680 "," 25459 "," 2940 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Instrumentos financeiros derivativos "," 151 "," 221 "," 0 "
2.01.05.02.05," Outros passivos "," 8423 "," 8237 "," 1883 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 943243 "," 279196 "," 118978 "
2.02.01," Empréstimos e Financiamentos "," 521895 "," 9212 "," 4717 "
2.02.01.01," Empréstimos e Financiamentos "," 471315 "," 19 "," 218 "
2.02.01.01.01," Em Moeda Nacional "," 471315 "," 19 "," 218 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," "," "," "
2.02.01.03," Financiamento por Arrendamento "," 50580 "," 9193 "," 4499 "
2.02.02," Outras Obrigações "," 359820 "," 222146 "," 89710 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 359820 "," 222146 "," 89710 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," 355520 "," 216251 "," 88001 "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Fornecedores "," 1901 "," 1973 "," 1703 "
2.02.02.02.04," Outros passivos "," 2399 "," 3922 "," 6 "
2.02.03," Tributos Diferidos "," 17129 "," 4372 "," 2168 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 17129 "," 4372 "," 2168 "
2.02.04," Provisões "," 44399 "," 43466 "," 22383 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 44399 "," 43461 "," 22378 "
2.02.04.01.01," Provisões Fiscais "," 44399 "," 40500 "," 19800 "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 0 "," 919 "," 139 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," 0 "," 2042 "," 2439 "
2.02.04.02," Outras Provisões "," 0 "," 5 "," 5 "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," 0 "," 5 "," 5 "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido "," 765427 "," 740000 "," 335754 "
2.03.01," Capital Social Realizado "," 521857 "," 521857 "," 128119 "
2.03.02," Reservas de Capital "," 207927 "," 203031 "," 198195 "
2.03.02.01," Ágio na Emissão de Ações "," 207927 "," 203031 "," 198195 "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.03," Reservas de Reavaliação "," "," "," "
2.03.04," Reservas de Lucros "," 35643 "," 15112 "," 9440 "
2.03.04.01," Reserva Legal "," 35643 "," 15112 "," 9440 "
2.03.04.02," Reserva Estatutária "," "," "," "
2.03.04.03," Reserva para Contingências "," "," "," "
2.03.04.04," Reserva de Lucros a Realizar "," "," "," "
2.03.04.05," Reserva de Retenção de Lucros "," "," "," "
2.03.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.03.04.07," Reserva de Incentivos Fiscais "," "," "," "
2.03.04.08," Dividendo Adicional Proposto "," "," "," "
2.03.04.09," Ações em Tesouraria "," "," "," "
2.03.05," Lucros/Prejuízos Acumulados "," "," "," "
2.03.06," Ajustes de Avaliação Patrimonial "," "," "," "
