Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 21225633 "," 18690302 "," 18076916 "
3.01.01," Prêmios de seguros emitidos e contraprestações líquidas "," 17712070 "," 15804951 "," 15470367 "
3.01.02," (-) Prêmios de resseguros cedidos "," -125830 "," -159532 "," -114540 "
3.01.03," Receitas de operações de crédito "," 2119399 "," 1709262 "," 1472651 "
3.01.04," Receitas de prestações de serviços "," 1309719 "," 1134405 "," 1029215 "
3.01.05," Contribuições de plano de previdência "," 150918 "," 151358 "," 173492 "
3.01.06," Receita com títulos de capitalização "," 59357 "," 49858 "," 45731 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," 21225633 "," 18690302 "," 18076916 "
3.04," Despesas/Receitas Operacionais "," -19978593 "," -17006146 "," -17088962 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -4219175 "," -3794589 "," -3652025 "
3.04.02.01," Despesas administrativas "," -3601766 "," -3158869 "," -3083146 "
3.04.02.02," Despesas com tributos "," -617409 "," -635720 "," -568879 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 387233 "," 186963 "," 185108 "
3.04.04.01," Outras receitas operacionais "," 387233 "," 186963 "," 185108 "
3.04.04.02," Receitas com imóveis de renda "," "," "," "
3.04.05," Outras Despesas Operacionais "," -16135419 "," -13398520 "," -13622045 "
3.04.05.01," Variação das provisões técnicas - seguros "," -1379795 "," -670142 "," -449145 "
3.04.05.02," Variação das provisões técnicas - previdência "," -133179 "," -115700 "," -189863 "
3.04.05.03," Sinistros retidos - bruto "," -10148761 "," -8221391 "," -9113123 "
3.04.05.04," Benefícios de planos de previdência "," -5004 "," -13110 "," -28142 "
3.04.05.05," Recuperação de resseguradores "," 100936 "," 137204 "," 54981 "
3.04.05.06," Recuperações de salvados e ressarcimentos "," 1440341 "," 976035 "," 1160918 "
3.04.05.07," Custos de aquisição - seguros "," -3697949 "," -3475487 "," -3347224 "
3.04.05.08," Custos de aquisição - outros "," -350827 "," -276194 "," -179572 "
3.04.05.09," Custos dos serviços prestados "," -187201 "," -168365 "," -197658 "
3.04.05.10," Outras despesas operacionais "," -1773980 "," -1571370 "," -1333217 "
3.04.06," Resultado de Equivalência Patrimonial "," -11232 "," 0 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1247040 "," 1684156 "," 987954 "
3.06," Resultado Financeiro "," 468711 "," 921072 "," 1039102 "
3.06.01," Receitas Financeiras "," 1558792 "," 1899844 "," 1739309 "
3.06.02," Despesas Financeiras "," -1090081 "," -978772 "," -700207 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1715751 "," 2605228 "," 2027056 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -171488 "," -917012 "," -647947 "
3.08.01," Corrente "," -761490 "," -992748 "," -622218 "
3.08.02," Diferido "," 590002 "," 75736 "," -25729 "
3.09," Resultado Líquido das Operações Continuadas "," 1544263 "," 1688216 "," 1379109 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 1544263 "," 1688216 "," 1379109 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1544249 "," 1688191 "," 1379083 "
3.11.02," Atribuído a Sócios Não Controladores "," 14 "," 25 "," 26 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 2.39783 "," 2.60206 "," 4.26859 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 2.39783 "," 2.60206 "," 4.26859 "
