Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 93039011 "," 76972969 "," 75983072 "
1.01," Ativo Circulante "," 11714523 "," 10053361 "," 8945802 "
1.01.01," Caixa e Equivalentes de Caixa "," 1738910 "," 533253 "," 197722 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 6117610 "," 4832497 "," 4856934 "
1.01.03.01," Clientes "," 6117610 "," 4832497 "," 4856934 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 409679 "," 414074 "," 291674 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 1218853 "," 1125706 "," 589328 "
1.01.06.01," Tributos Correntes a Recuperar "," 1218853 "," 1125706 "," 589328 "
1.01.07," Despesas Antecipadas "," 1288408 "," 1163258 "," 993052 "
1.01.08," Outros Ativos Circulantes "," 941063 "," 1984573 "," 2017092 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 941063 "," 1984573 "," 2017092 "
1.01.08.03.01," Créditos com partes relacionadas "," 491044 "," 1490346 "," 1444680 "
1.01.08.03.02," Outros ativos contratuais "," 195526 "," 226794 "," 224789 "
1.01.08.03.03," Ativo atuarial "," 120495 "," 135928 "," 135928 "
1.01.08.03.04," Outros "," 133998 "," 131505 "," 211695 "
1.02," Ativo Não Circulante "," 81324488 "," 66919608 "," 67037270 "
1.02.01," Ativo Realizável a Longo Prazo "," 19043687 "," 14152323 "," 14509019 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 1000 "," 0 "," 0 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 1000 "," 0 "," 0 "
1.02.01.10," Outros Ativos Não Circulantes "," 19042687 "," 14152323 "," 14509019 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos e bloqueios judiciais "," 3948262 "," 3285828 "," 3463592 "
1.02.01.10.04," Tributos a recuperar "," 2365592 "," 1769492 "," 2006662 "
1.02.01.10.05," Tributos diferidos "," 11280749 "," 7600750 "," 7562178 "
1.02.01.10.06," Outros ativos contratuais "," 14456 "," 17977 "," 11883 "
1.02.01.10.07," Despesas antecipadas "," 1326843 "," 1244458 "," 1171524 "
1.02.01.10.08," Ativo atuarial "," 20 "," 121655 "," 205176 "
1.02.01.10.09," Outros "," 106765 "," 112163 "," 88004 "
1.02.02," Investimentos "," 174275 "," 1989646 "," 784219 "
1.02.02.01," Participações Societárias "," 174275 "," 1989646 "," 784219 "
1.02.02.01.01," Participações em Coligadas "," 174256 "," 1989627 "," 784200 "
1.02.02.01.04," Participações em Controladas em Conjunto "," 19 "," 19 "," 19 "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 47193028 "," 40871061 "," 41534306 "
1.02.03.01," Imobilizado em Operação "," 35845809 "," 29819876 "," 30232600 "
1.02.03.02," Direito de Uso em Arrendamento "," 6132633 "," 5085894 "," 5903784 "
1.02.03.03," Imobilizado em Andamento "," 5214586 "," 5965291 "," 5397922 "
1.02.04," Intangível "," 14913498 "," 9906578 "," 10209726 "
1.02.04.01," Intangíveis "," 14913498 "," 9906578 "," 10209726 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível em operação "," 10607345 "," 9495780 "," 9930399 "
1.02.04.01.03," Intangível em andamento "," 4306153 "," 410798 "," 279327 "
1.02.04.02," Goodwill "," "," "," "
