Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 943247 "," 453812 "," 470723 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -786838 "," -368974 "," -401587 "
3.03," Resultado Bruto "," 156409 "," 84838 "," 69136 "
3.04," Despesas/Receitas Operacionais "," -78556 "," -55232 "," -49044 "
3.04.01," Despesas com Vendas "," -44964 "," -27041 "," -22794 "
3.04.01.01," Despesas com Comissões, salários e encargos "," -9928 "," -5083 "," -5528 "
3.04.01.02," Despesas com aluguel e arrendamentos "," 0 "," -12 "," -30 "
3.04.01.03," Despesas com manutenção e consevação "," 0 "," -82 "," -96 "
3.04.01.04," Despesas com veículos "," 0 "," -11 "," -22 "
3.04.01.05," Despesas com depreciação, amortização "," 0 "," -4 "," -4 "
3.04.01.06," Despesas com impostos, taxas e contribuições "," 0 "," -14 "," -50 "
3.04.01.07," Despesas com honorarios serv. profissionais "," -1024 "," -696 "," -613 "
3.04.01.08," Despesas com comunicação "," 0 "," -20 "," -19 "
3.04.01.09," Despesas com viagens "," -437 "," -309 "," -376 "
3.04.01.10," Despesas com propaganda e publicidade "," -118 "," -129 "," -181 "
3.04.01.11," Despesas com entregas "," -30341 "," -18535 "," -14542 "
3.04.01.12," Outras despesas comerciais "," -3116 "," -2146 "," -1333 "
3.04.02," Despesas Gerais e Administrativas "," -53366 "," -35133 "," -33551 "
3.04.02.01," Honorarios dos Administradores "," -2238 "," -1419 "," -1842 "
3.04.02.02," Despesas com salários e encargos "," -19336 "," -12903 "," -11381 "
3.04.02.03," Despesas com aluguel e arrendamento "," -5604 "," -449 "," -684 "
3.04.02.04," Despesas com manutenção e conservação "," -3389 "," -2719 "," -3380 "
3.04.02.05," Despesas com veículos "," 0 "," -156 "," -176 "
3.04.02.06," Despesas com depreciação, amortização "," -761 "," -5758 "," -4759 "
3.04.02.07," Despesas com guarda e segurança "," -1360 "," -1163 "," -976 "
3.04.02.08," Despesas com impostos, taxas e contribuições "," -4309 "," -468 "," -635 "
3.04.02.09," Despesas com honorarios serv. profissionais "," -8517 "," -4402 "," -3479 "
3.04.02.10," Despesas com comunicação "," -700 "," -720 "," -697 "
3.04.02.11," Despesas com viagem "," -501 "," -482 "," -1129 "
3.04.02.12," Outras despesas administrativas "," -5246 "," -4494 "," -4413 "
3.04.02.13," Propaganda e publicidade "," -1405 "," 0 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.03.01," Perda pela não recuperabilidade de ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 28349 "," 11474 "," 11495 "
3.04.04.01," Recuperação desp.gerais e administrativas "," 0 "," 854 "," 3884 "
3.04.04.02," Reversão de provisões "," 2741 "," 3400 "," 5135 "
3.04.04.03," Receita alienação imobilizado/investimentos "," 1499 "," 1726 "," 34 "
3.04.04.04," Outras receitas operacionais "," 24109 "," 5494 "," 2442 "
3.04.05," Outras Despesas Operacionais "," -8575 "," -4532 "," -4194 "
3.04.05.01," Provisões para contingências "," -1948 "," -568 "," -772 "
3.04.05.02," Despesa alienação imobilizado/investimento "," 0 "," -88 "," -36 "
3.04.05.03," Perdas aval a valor justo "," "," "," "
3.04.05.04," Outras despesas operacionais "," -6627 "," -3876 "," -3386 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 77853 "," 29606 "," 20092 "
3.06," Resultado Financeiro "," -4016 "," -9269 "," -8498 "
3.06.01," Receitas Financeiras "," 10164 "," 7141 "," 2441 "
3.06.01.01," Receitas financeiras "," 4593 "," 568 "," 861 "
3.06.01.02," Variação cambial positiva "," 5571 "," 6573 "," 1580 "
3.06.02," Despesas Financeiras "," -14180 "," -16410 "," -10939 "
3.06.02.01," Despesas financeiras "," -9576 "," -7379 "," -8880 "
3.06.02.02," Variação cambial negativa "," -4604 "," -9031 "," -2059 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 73837 "," 20337 "," 11594 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 57 "," -4440 "," -1925 "
3.08.01," Corrente "," -16003 "," -4440 "," -1925 "
3.08.02," Diferido "," 16060 "," 0 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 73894 "," 15897 "," 9669 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 73894 "," 15897 "," 9669 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 73894 "," 15897 "," 9669 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 4.97270 "," 1.06978 "," 0.65067 "
3.99.01.02," PN "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 4.97270 "," 1.06978 "," 0.65067 "
3.99.02.02," PN "," "," "," "
