Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1291785 "," 596286 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1145823 "," -476061 "," 0 "
3.03," Resultado Bruto "," 145962 "," 120225 "," 0 "
3.04," Despesas/Receitas Operacionais "," -40418 "," -34987 "," 0 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -40972 "," -35114 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 554 "," 127 "," 0 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 105544 "," 85238 "," 0 "
3.06," Resultado Financeiro "," -95390 "," -40503 "," 0 "
3.06.01," Receitas Financeiras "," 14666 "," 5970 "," 0 "
3.06.02," Despesas Financeiras "," -110056 "," -46473 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 10154 "," 44735 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 11965 "," -15020 "," 0 "
3.08.01," Corrente "," -10894 "," -15452 "," 0 "
3.08.02," Diferido "," 22859 "," 432 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 22119 "," 29715 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 22119 "," 29715 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.03000 "," 0.06200 "," 0.00000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.02700 "," 0.06200 "," 0.00000 "
