Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," -355 "," -469 "," -480 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -318 "," -469 "," -480 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -37 "," 0 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -355 "," -469 "," -480 "
3.06," Resultado Financeiro "," 8920 "," 6103 "," 6668 "
3.06.01," Receitas Financeiras "," 59257 "," 59634 "," 35764 "
3.06.02," Despesas Financeiras "," -50337 "," -53531 "," -29096 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 8565 "," 5634 "," 6188 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -2888 "," -1892 "," -2080 "
3.08.01," Corrente "," -2888 "," -1892 "," -2080 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 5677 "," 3742 "," 4108 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 5677 "," 3742 "," 4108 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
