Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 529024 "," 447131 "," 439003 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -384112 "," -221012 "," -355524 "
3.02.01," Custo de Operação (Nota 25) "," -384112 "," -221012 "," -355524 "
3.03," Resultado Bruto "," 144912 "," 226119 "," 83479 "
3.04," Despesas/Receitas Operacionais "," -88781 "," -83005 "," -48619 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -93290 "," -80897 "," -47693 "
3.04.02.01," Despesas Gerais e Administrativas (Nota 25) "," -93290 "," -80897 "," -47693 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 4509 "," 0 "," 0 "
3.04.04.01," Outras Receitas (Nota 25) "," 4509 "," 0 "," 0 "
3.04.05," Outras Despesas Operacionais "," 0 "," -2108 "," -926 "
3.04.05.01," Outras Despesas (Nota 25) "," 0 "," -2108 "," -926 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 56131 "," 143114 "," 34860 "
3.06," Resultado Financeiro "," 133999 "," 127932 "," 88938 "
3.06.01," Receitas Financeiras "," 136509 "," 133394 "," 96548 "
3.06.01.01," Receitas Financeiras (Nota 26) "," 31684 "," 32542 "," 41983 "
3.06.01.02," Variações Monetárias Líquidas (Nota 26) "," 104825 "," 100852 "," 54565 "
3.06.02," Despesas Financeiras "," -2510 "," -5462 "," -7610 "
3.06.02.01," Despesas Financeiras (Nota 26) "," -2510 "," -5462 "," -7610 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 190130 "," 271046 "," 123798 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -40212 "," -72561 "," -31162 "
3.08.01," Corrente "," -79007 "," -53985 "," -59885 "
3.08.02," Diferido "," 38795 "," -18576 "," 28723 "
3.09," Resultado Líquido das Operações Continuadas "," 149918 "," 198485 "," 92636 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 149918 "," 198485 "," 92636 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 149918 "," 198485 "," 92636 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," PN "," 4.20997 "," 5.57381 "," 2.60139 "
3.99.01.02," ON "," 3.82725 "," 5.06710 "," 2.36490 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," PN "," "," "," "
3.99.02.02," ON "," "," "," "
