Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 173744 "," 213569 "," 114838 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -124865 "," -156402 "," -88334 "
3.03," Resultado Bruto "," 48879 "," 57167 "," 26504 "
3.04," Despesas/Receitas Operacionais "," -92009 "," -69255 "," -66533 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -93489 "," -72889 "," -69086 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1480 "," 3634 "," 2553 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -43130 "," -12088 "," -40029 "
3.06," Resultado Financeiro "," -31488 "," -11841 "," -2531 "
3.06.01," Receitas Financeiras "," 1866 "," 1700 "," 2693 "
3.06.02," Despesas Financeiras "," -33354 "," -13541 "," -5224 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -74618 "," -23929 "," -42560 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -74618 "," -23929 "," -42560 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -74618 "," -23929 "," -42560 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -8.71162 "," -2.81249 "," -5.66000 "
3.99.01.02," PNA "," -8.71162 "," -2.81249 "," -5.66000 "
3.99.01.03," PNB "," -8.71162 "," -2.81249 "," -5.66000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
