Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 47912039 "," 30064020 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -25837475 "," -19124901 "," 0 "
3.03," Resultado Bruto "," 22074564 "," 10939119 "," 0 "
3.04," Despesas/Receitas Operacionais "," -1534602 "," -5224682 "," 0 "
3.04.01," Despesas com Vendas "," -2372298 "," -2004417 "," 0 "
3.04.02," Despesas Gerais e Administrativas "," -587148 "," -504458 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 2958372 "," 482494 "," 0 "
3.04.05," Outras Despesas Operacionais "," -1716032 "," -3270056 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," 182504 "," 71755 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 20539962 "," 5714437 "," 0 "
3.06," Resultado Financeiro "," -1944184 "," -796311 "," 0 "
3.06.01," Receitas Financeiras "," 1167184 "," 1802728 "," 0 "
3.06.02," Despesas Financeiras "," -3111368 "," -2599039 "," 0 "
3.06.02.01," Variação Cambial Líquida de Instrumentos Financeiros "," 45760 "," 277156 "," 0 "
3.06.02.02," Despesas Financeiras "," -3157128 "," -2876195 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 18595778 "," 4918126 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -5000157 "," -625508 "," 0 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 13595621 "," 4292618 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 13595621 "," 4292618 "," 0 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 12258628 "," 3794295 "," 0 "
3.11.02," Atribuído a Sócios Não Controladores "," 1336993 "," 498323 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 8.90654 "," 2.74926 "," 0.00000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 8.90654 "," 2.74926 "," 0.00000 "
