Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 771819 "," 581449 "," 562893 "
3.01.01," Receita Líquida da venda de Imóveis "," 771819 "," 581449 "," 562893 "
3.01.02," Receita Líquida da Prestação de Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -586795 "," -451382 "," -424025 "
3.02.01," Custo dos Imóveis Vendidos "," -586795 "," -451382 "," -424025 "
3.02.02," Custo dos Serviços Prestados "," "," "," "
3.03," Resultado Bruto "," 185024 "," 130067 "," 138868 "
3.04," Despesas/Receitas Operacionais "," -124096 "," -75387 "," -83064 "
3.04.01," Despesas com Vendas "," -57993 "," -42220 "," -47784 "
3.04.02," Despesas Gerais e Administrativas "," -47821 "," -27399 "," -35253 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -2077 "," -1932 "," 2676 "
3.04.05," Outras Despesas Operacionais "," -16205 "," -3836 "," -2703 "
3.04.05.01," Provisões "," -16205 "," -3836 "," -2703 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 60928 "," 54680 "," 55804 "
3.06," Resultado Financeiro "," 39011 "," 15303 "," 12119 "
3.06.01," Receitas Financeiras "," 43874 "," 20888 "," 16900 "
3.06.02," Despesas Financeiras "," -4863 "," -5585 "," -4781 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 99939 "," 69983 "," 67923 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -13580 "," -12815 "," -12611 "
3.08.01," Corrente "," -13764 "," -11576 "," -12278 "
3.08.02," Diferido "," 184 "," -1239 "," -333 "
3.09," Resultado Líquido das Operações Continuadas "," 86359 "," 57168 "," 55312 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.10.02.01," Participação dos minoritários "," "," "," "
3.11," Lucro/Prejuízo do Período "," 86359 "," 57168 "," 55312 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 82936 "," 42513 "," 45458 "
3.11.02," Atribuído a Sócios Não Controladores "," 3423 "," 14655 "," 9854 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.40700 "," 0.28400 "," 2.05500 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," PN "," 0.40700 "," 0.28400 "," 2.05500 "
