Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2306112 "," 486324 "," 470826 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -641148 "," -179728 "," -163261 "
3.03," Resultado Bruto "," 1664964 "," 306596 "," 307565 "
3.04," Despesas/Receitas Operacionais "," -30727 "," -62363 "," -36476 "
3.04.01," Despesas com Vendas "," -55369 "," -27161 "," -15278 "
3.04.02," Despesas Gerais e Administrativas "," -41334 "," -36816 "," -44545 "
3.04.02.01," Gerais e Administrativas "," -29324 "," -25016 "," -26709 "
3.04.02.02," Remuneração da administração "," -6359 "," -5857 "," -5623 "
3.04.02.03," Participações de empregados e administradores "," -5651 "," -5943 "," -12213 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 58982 "," -4684 "," 20607 "
3.04.04.01," Outras Receitas (Despesas) Operacionais Liquidas "," 58982 "," -4684 "," 20607 "
3.04.04.02," Demais receitas operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 6994 "," 6298 "," 2740 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1634237 "," 244233 "," 271089 "
3.06," Resultado Financeiro "," -137926 "," -84292 "," -128791 "
3.06.01," Receitas Financeiras "," 34047 "," 24050 "," 29097 "
3.06.02," Despesas Financeiras "," -171973 "," -108342 "," -157888 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1496311 "," 159941 "," 142298 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -92118 "," -31950 "," -45524 "
3.08.01," Corrente "," -92182 "," -32002 "," -45610 "
3.08.02," Diferido "," 64 "," 52 "," 86 "
3.09," Resultado Líquido das Operações Continuadas "," 1404193 "," 127991 "," 96774 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1404193 "," 127991 "," 96774 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1286686 "," 50658 "," 32810 "
3.11.02," Atribuído a Sócios Não Controladores "," 117507 "," 77333 "," 63964 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 8.42930 "," 0.33187 "," 0.19871 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 8.42930 "," 0.33187 "," 0.19871 "
