Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 3318712 "," 2226137 "," 1848696 "
2.01," Passivo Circulante "," 406692 "," 212464 "," 163214 "
2.01.01," Obrigações Sociais e Trabalhistas "," 28961 "," 15717 "," 11212 "
2.01.01.01," Obrigações Sociais "," 28961 "," 15717 "," 11212 "
2.01.01.01.01," Salários e férias a pagar "," 20544 "," 15717 "," 11212 "
2.01.01.01.02," Distribuição de lucros a pagar "," 8417 "," 0 "," 0 "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 236269 "," 98405 "," 41699 "
2.01.02.01," Fornecedores Nacionais "," 236269 "," 98405 "," 41699 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 11837 "," 21047 "," 9644 "
2.01.03.01," Obrigações Fiscais Federais "," 11837 "," 21047 "," 9644 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.01.02," Impostos e contribuições a recolher "," 11837 "," 21047 "," 9644 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 78372 "," 51761 "," 68647 "
2.01.04.01," Empréstimos e Financiamentos "," 5699 "," 4162 "," 21145 "
2.01.04.01.01," Em Moeda Nacional "," 5699 "," 4162 "," 21145 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 62254 "," 21086 "," 2039 "
2.01.04.03," Financiamento por Arrendamento "," 10419 "," 26513 "," 45463 "
2.01.04.03.01," Arrendamento mercantil "," 10419 "," 26513 "," 45463 "
2.01.05," Outras Obrigações "," 51253 "," 25534 "," 32012 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 51253 "," 25534 "," 32012 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras contas a pagar "," 19536 "," 6037 "," 9664 "
2.01.05.02.05," Acordo de Leniência "," 0 "," 4841 "," 8299 "
2.01.05.02.06," Instrumentos financeiros derivativos "," 30371 "," 14052 "," 14049 "
2.01.05.02.07," Arrendamento por direito de uso "," 1346 "," 604 "," 0 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
