Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 3711180 "," 2836535 "," 2868037 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1857650 "," -1369290 "," -1577030 "
3.03," Resultado Bruto "," 1853530 "," 1467245 "," 1291007 "
3.04," Despesas/Receitas Operacionais "," -357163 "," -396692 "," -342801 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -504240 "," -471146 "," -387453 "
3.04.02.01," Despesas de Vendas, Administrativas e Gerais "," -498483 "," -461427 "," -376847 "
3.04.02.02," Despesas com Pesquisas e Desenvolvimento "," -5757 "," -9719 "," -10606 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 97969 "," 88640 "," 50482 "
3.04.05," Outras Despesas Operacionais "," -14566 "," -14186 "," -5830 "
3.04.06," Resultado de Equivalência Patrimonial "," 63674 "," 0 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1496367 "," 1070553 "," 948206 "
3.06," Resultado Financeiro "," -599041 "," -303182 "," -420984 "
3.06.01," Receitas Financeiras "," 1151269 "," 1138845 "," 819664 "
3.06.02," Despesas Financeiras "," -1750310 "," -1442027 "," -1240648 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 897326 "," 767371 "," 527222 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -310598 "," -238158 "," -232810 "
3.08.01," Corrente "," -289494 "," -205303 "," -193763 "
3.08.02," Diferido "," -21104 "," -32855 "," -39047 "
3.09," Resultado Líquido das Operações Continuadas "," 586728 "," 529213 "," 294412 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 586728 "," 529213 "," 294412 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 500637 "," 532290 "," 299892 "
3.11.02," Atribuído a Sócios Não Controladores "," 86091 "," -3077 "," -5480 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.48617 "," 0.33672 "," 0.30900 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.48617 "," 0.33672 "," 0.31608 "
